27053;2015-07-12T06:00:00;CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY;13.59,13.99,13.14,12.03,15.48,17.79,23.58,26.84,29.54,30.23,29.5,32.28,33.03,30.22,26.87,24.25,19.37,15.37,14.5,15.53,14.87,13.16,10.68,9.63,9.9;18.91,15.57,25.35,21.77,9.62,7.88,6.75,2.26,3.63,3.43,1.69,4.23,2.79,2.4,2.08,3.09,8.8,10.67,7.46,10.04,11.11,16.66,13.92,11.11,11.96;14,14,14,15,15,16,19,19,20,20,20,20,19,18,17,16,15,15,15,15,15,15,15,15,15;104,101,104;301,309,301;13,24
27027;2015-07-12T06:00:00;WEAK_SHOWERS,OVERCAST_AND_SHOWERS,WEAK_SHOWERS,OVERCAST_AND_SHOWERS,OVERCAST_AND_SHOWERS,WEAK_SHOWERS,OVERCAST_AND_SHOWERS,WEAK_SHOWERS,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY;6.03,5.52,3.75,7.28,9.25,13.13,13.47,14.5,15.16,14.89,18.93,18.26,16.71,14.84,14.32,10.44,4.38,2.97,1.67,1.9,1.93,2.96,5.26,7.37,7.22;355.99,9.5,355.16,359.13,8.93,21.01,20.49,18.89,22.17,31.37,23.8,23.48,27.27,31.44,32.9,30.98,34.17,33.89,330.64,328.18,315.81,308.5,299.94,301.61,305.66;16,16,15,16,16,18,18,18,19,20,20,20,19,19,18,17,16,15,14,15,15,16,16,16,16;105,104,104;301,302,299;15,21
15018;2015-07-12T06:00:00;PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,PARTLY_CLOUDY;17.61,17.11,19.75,17.65,19.24,17.49,18.52,18.58,18.98,21.39,27.44,31.14,31.62,28.77,28.31,25.4,27.08,27.47,24.49,25.83,25.69,22.3,15.17,12.85,14.32;39.73,40.56,40.97,37.8,41.43,25.95,40.85,28.88,26.19,24.59,18.34,23.12,28.45,35.81,48,58.64,69.3,73.54,74.28,70.89,72.05,80.72,87.16,87.17,81.54;13,13,14,14,15,16,18,19,20,22,22,21,21,21,20,18,16,15,14,14,14,13,12,11,11;104,101,104;302,310,303;12,21
32079;2015-07-12T06:00:00;CLOUDY,CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY;7.07,6.16,3.6,4.48,3.68,4.2,9.29,12.89,13.35,12.48,11.83,12.28,13.53,16.09,18.4,16.26,10.27,9.11,8.54,8.63,6.36,6.67,6.18,5.34,3.17;278.82,315.46,288.87,249.61,278.78,337.91,337.93,342.23,336.51,336.2,337.87,341.22,344.63,349.59,357.46,355.58,344.79,322.25,307.33,292.64,274.72,265.55,237.3,226.55,207.23;14,13,13,14,14,16,20,22,24,26,27,28,28,28,26,23,21,18,17,15,14,13,12,13,13;101,101,101;308,301,308;13,32
32047;2015-07-12T06:00:00;CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;4.3,1.7,2.34,4.84,0.92,1.84,5.41,7.33,9.52,9.93,11.16,10.21,10.57,13.41,16.41,14.9,12.66,6.03,2.53,3.66,4.47,3.87,0.69,1.03,0.87;212.26,212.88,356.66,7.24,13.28,19.08,11.11,13.46,3.45,13.68,11.38,16.4,15.13,14.47,16.18,11.33,11.53,13.84,243.22,216.01,189.43,189.78,160.54,35.3,141.77;14,14,14,14,14,16,20,22,25,26,28,28,28,28,26,23,21,19,17,16,15,14,14,13,12;101,101,101;299,301,299;12,31
32034;2015-07-12T06:00:00;SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;10.67,10.72,13.73,16.02,14.2,6.15,3.78,6.89,6.16,8.65,10.24,11.51,15.61,18.43,23.48,23.75,22.99,23.58,22.91,20.49,19.58,11.52,8.3,9.69,12.21;20.81,23.41,18.53,17.52,10.36,356.55,271.32,225.12,237.41,238.94,253.66,345.9,358.5,1.02,7.23,16.13,24.16,23.3,20.44,16.46,15.75,32.05,88.52,86.09,92.03;12,12,13,16,18,21,23,24,25,26,27,27,26,26,24,22,20,19,18,18,17,16,15,15,14;101,101,101;300,301,303;12,30
36041;2015-07-12T06:00:00;SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;23.06,24.63,22.23,16.26,21.44,21.78,20.98,21.56,21.22,21.13,19.66,20.22,21.78,25.47,24.9,25.99,28.45,27.15,24.25,20.82,22.35,22.09,16.47,13.08,12.44;6.64,6.27,9.77,5.61,3.77,6.26,5.69,2.96,4.04,5.18,7.16,358.91,2.23,10.82,13.63,8.5,10.22,11.19,11.12,11.17,9.5,8.75,7.65,7.77,3.49;16,16,16,18,20,21,24,25,27,27,28,29,28,27,25,22,21,20,20,19,19,19,19,18,17;101,101,101;301,301,301;13,29
27056;2015-07-12T06:00:00;CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY;11.07,9.44,8.47,9.89,11.35,14.93,17.71,19.99,19.6,20.37,20.82,21.08,20.87,20.91,20.19,19.8,16.08,15.33,15.03,14.37,11.12,13.14,12.85,12.21,12.06;34.92,36.51,27.68,23.68,24.14,31.9,34.13,30.37,26.07,31.56,33.26,36.61,38.7,35.74,41.87,37.02,34.21,39.37,38.04,38.54,38.87,43.29,40.26,42.77,42.1;15,15,15,15,16,17,20,21,22,23,23,23,22,21,20,18,16,16,16,16,16,16,15,15,15;103,101,104;302,310,302;14,26
36054;2015-07-12T06:00:00;SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;9.06,8.49,9.1,8.1,9.06,8.25,8.94,10.88,19.25,22.61,21.74,22.66,25.34,27.44,25.49,21.06,20.97,20.32,14.41,11.27,8.37,7.8,6.09,4.98,5.9;337.79,340.89,344.67,15.22,50.23,43.77,25.18,4.23,340.94,336.09,335.09,331.41,327.06,327.36,327.97,326.45,340.11,346.99,347.18,349.69,357.83,353.44,353.65,8.25,1.63;15,14,15,18,19,22,24,25,26,26,26,26,26,25,24,22,21,21,20,19,18,17,17,16,16;101,101,101;301,316,301;14,28
32019;2015-07-12T06:00:00;SUNNY,SUNNY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;8.26,10.48,10.76,6.23,4.92,3.95,4.82,2.58,1.88,1.51,7.96,11.48,16.61,25.41,22.85,17.53,22.28,17.59,5.98,2.24,3.01,2.16,0.92,0.89,0.83;3.82,17.04,8.31,20.27,171.21,182.75,155.29,159.26,180.11,48.06,30.2,12.52,353.48,349.4,354.67,356.15,1.33,12.77,28.15,64.55,72.29,93.73,83.41,60.15,342.3;12,12,13,15,17,19,21,24,26,27,28,28,28,26,24,22,20,19,17,16,15,14,14,13,12;101,101,101;301,301,302;12,32
15063;2015-07-12T06:00:00;CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY;4.62,3.04,0.93,4.45,3.97,6.9,10.64,16.62,17.77,18.51,19.39,19.99,20.81,20.73,20.04,15.96,7.18,7.16,4.29,1.43,0.3,0.99,1.65,1.02,0.36;89.28,100.63,31.09,354.26,14.7,355.37,349.02,341.2,336.66,335.06,332.92,332.05,324.39,321.62,320.58,323.87,313.61,220.94,217.26,224.86,35.41,33.69,308.05,300.91,317.51;14,14,14,14,15,17,20,21,22,23,22,22,22,21,20,19,17,16,14,14,13,13,13,13,13;104,101,104;300,308,299;14,23
15041;2015-07-12T06:00:00;PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY;10.1,9.11,10.31,11.08,12.27,12.84,14.5,17.93,17.77,19.66,20.4,20.54,20.38,20.87,19.65,17.15,12.43,8.73,9.62,9.86,7.95,4.57,4.08,1.93,3.51;54.17,55.04,46.68,45.21,43.35,20.71,22.57,12.04,10.99,8.44,8.5,8.95,10.11,11.9,12.96,16.79,18.67,27.95,31.05,44.18,62.52,67.47,59.77,74.21,59;14,14,15,15,16,17,19,20,20,20,20,20,19,19,18,17,16,15,16,16,15,15,15,15,15;104,103,104;302,301,302;14,21
27020;2015-07-12T06:00:00;CLOUDY,CLOUDY,PARTLY_CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY,CLOUDY;13.13,13.61,13.13,10.68,12.61,16.03,17.1,17.44,17.85,16.86,16.02,15.6,18.79,21.69,21.28,19.5,15.54,13.59,12.84,12.96,12.74,13.02,12.1,11.17,10.2;37.34,31.27,33.87,37.83,28.46,34.42,29.24,30.84,32.57,35.1,36.42,33.8,38.32,44.48,43.91,39.88,39.8,40.86,39.99,36.13,40.44,42.61,45.9,48.29,53.9;14,14,14,14,15,17,20,21,22,23,24,24,24,22,20,18,16,15,15,15,15,15,15,15,14;103,101,104;302,302,302;13,26
15079;2015-07-12T06:00:00;CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY;1.57,6.39,5.1,5.42,10.36,13.15,14.31,13.29,13.53,13.74,13.08,13.09,14.13,14.35,13.62,10.42,11.79,12.58,10.84,12.09,13.03,13.09,11.12,8.25,8.39;25.92,69.27,59.73,58.51,47.72,43.45,35.88,33.69,30.75,25.97,23.03,35.5,35.57,25.6,24.74,28.97,53.16,62.17,70.22,71.18,70.38,73.78,80.44,74.05,70.54;15,15,15,16,16,18,20,22,25,26,26,26,26,25,23,21,19,17,16,16,16,16,16,16,15;104,101,104;300,302,303;12,28
36011;2015-07-12T06:00:00;PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;12.03,10.74,12.17,16.51,16.25,15.97,14.19,13.17,16.02,17.8,17.84,18.35,19.12,20,17.99,12.91,6.59,5.07,10.87,13.39,10.75,10.58,11.24,8.67,2.41;105.38,103.77,97.92,99.59,84.23,76.9,63.84,48.73,26.06,21.34,18.85,17.39,23.11,25.12,24.35,36.56,61.71,85.15,102.43,104.57,104.29,106.1,110.76,108.67,103.82;13,13,13,16,18,19,22,24,25,25,26,26,25,24,22,20,18,17,16,16,15,15,14,14,14;101,101,101;303,309,303;12,28
32080;2015-07-12T06:00:00;PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY;4.38,5.36,5.12,4.51,7.6,8.22,9.37,8.54,8.94,9.71,12.96,15.43,16.03,18.71,17.7,13.56,4.19,8.33,6.93,4.06,5.4,5.28,3.12,2.48,0.71;228.36,237,257.15,279.03,307.21,308.82,303.9,308.29,309.82,312.19,324.34,337.53,343.74,348.6,346.87,340.16,279.57,247.67,242.43,243.84,281.35,256.84,252.04,259.11,26.19;13,13,13,14,15,17,19,21,24,25,26,26,26,25,24,21,19,18,16,15,14,14,14,13,13;101,101,101;308,308,299;12,29
15029;2015-07-12T06:00:00;WEAK_SHOWERS,WEAK_SHOWERS,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,CLOUDY;2.39,5.42,1.42,1.31,9.53,12.88,15.88,16.43,16.43,17.91,18.43,18.36,19,17.71,17.26,13.67,5.43,2.19,3.65,4.96,5.25,6.37,3.64,3.21,4.32;101.35,86.63,113.12,29.71,32.53,12.29,21.79,15.24,15.23,12.44,12.62,12.77,13.19,14.54,15.92,18.51,9.75,297.02,351.43,21.69,49.48,64.24,81.23,76.63,88.49;15,15,14,15,17,18,20,21,21,21,21,21,20,20,19,18,16,16,16,16,16,16,15,15,15;104,103,104;302,301,299;15,22
27059;2015-07-12T06:00:00;CLOUDY,CLOUDY,CLOUDY,CLOUDY,PARTLY_CLOUDY,PARTLY_CLOUDY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,PARTLY_CLOUDY,PARTLY_CLOUDY,CLOUDY,PARTLY_CLOUDY;4.77,3.85,3.4,3.29,3.32,5.83,3.9,3.84,5.27,6.56,10.64,12.33,14.11,15.51,16.58,9.4,3.86,5.33,4.53,3.69,2.99,4.37,4.33,4.44,4.9;336.07,349.93,352.84,0.58,354.95,344.88,13.32,17.11,5.44,1.66,354.01,351.96,353.5,0.55,8.12,5.79,322.93,242.93,240.67,259.19,289.29,308.26,309.72,299.33,330.98;14,14,14,14,14,16,20,23,25,27,28,28,28,27,25,23,20,19,17,16,15,14,13,13,14;101,101,101;299,301,299;12,30
32011;2015-07-12T06:00:00;SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY,SUNNY;15.25,17.64,18.93,15.43,14.06,13.16,12.57,12.47,14.14,15.24,15.46,16.43,20.63,25.44,26.5,26.43,27.84,26.87,24.12,20.72,15.44,10.64,6.15,1.63,0.91;27.28,27.42,31.89,33.44,41.76,40.61,46.62,40.28,26.71,24.71,25.68,18.3,16.06,10.42,10.65,11.21,15.08,20.74,21.35,25.97,35.24,39.08,47.52,77.34,33.82;12,12,12,13,16,18,20,22,24,25,26,26,26,24,22,20,18,17,16,16,16,14,13,12,12;101,101,101;302,309,302;11,29
